Elukoht;isikute_arv_arvut;isikute_arv;vanus_0_14;vanus_15_64;vanus_65;Seisund_hoivatu;Seisund_oppur
1kmN6424E0657;1,5;3;;;;;
1kmN6424E0661;1,5;3;;;;;
1kmN6424E0675;1,5;3;;;;;
1kmN6424E0682;1,5;3;;;;;
1kmN6424E0693;1,5;3;;;;;
1kmN6424E0704;1,5;3;;;;;
1kmN6425E0386;1,5;3;;;;;
1kmN6425E0387;1,5;3;;;;;
1kmN6425E0540;1,5;3;;;;;
1kmN6425E0602;1,5;3;;;;;
1kmN6425E0603;1,5;3;;;;;
1kmN6425E0608;1,5;3;;;;;
1kmN6425E0610;1,5;3;;;;;
1kmN6425E0611;1,5;3;;;;;
1kmN6425E0618;1,5;3;;;;;
1kmN6425E0631;1,5;3;;;;;
1kmN6425E0643;1,5;3;;;;;
1kmN6425E0649;1,5;3;;;;;
1kmN6425E0651;1,5;3;;;;;
1kmN6425E0657;1,5;3;;;;;
1kmN6425E0661;1,5;3;;;;;
1kmN6425E0664;1,5;3;;;;;
1kmN6425E0665;1,5;3;;;;;
1kmN6425E0672;1,5;3;;;;;
1kmN6425E0676;1,5;3;;;;;
1kmN6425E0678;1,5;3;;;;;
1kmN6425E0681;1,5;3;;;;;
1kmN6425E0682;1,5;3;;;;;
1kmN6425E0685;1,5;3;;;;;
1kmN6425E0689;1,5;3;;;;;
1kmN6425E0693;1,5;3;;;;;
1kmN6425E0704;1,5;3;;;;;
1kmN6425E0706;1,5;3;;;;;
1kmN6425E0707;1,5;3;;;;;
1kmN6425E0720;1,5;3;;;;;
1kmN6426E0386;1,5;3;;;;;
1kmN6426E0536;1,5;3;;;;;
1kmN6426E0537;1,5;3;;;;;
1kmN6426E0590;1,5;3;;;;;
1kmN6426E0617;1,5;3;;;;;
1kmN6426E0619;1,5;3;;;;;
1kmN6426E0622;1,5;3;;;;;
1kmN6426E0626;1,5;3;;;;;
1kmN6426E0636;1,5;3;;;;;
1kmN6426E0643;1,5;3;;;;;
1kmN6426E0647;1,5;3;;;;;
1kmN6426E0649;1,5;3;;;;;
1kmN6426E0650;1,5;3;;;;;
1kmN6426E0652;1,5;3;;;;;
1kmN6426E0654;1,5;3;;;;;
1kmN6426E0656;1,5;3;;;;;
1kmN6426E0657;1,5;3;;;;;
1kmN6426E0675;1,5;3;;;;;
1kmN6426E0681;1,5;3;;;;;
1kmN6426E0685;1,5;3;;;;;
1kmN6426E0687;1,5;3;;;;;
1kmN6426E0692;1,5;3;;;;;
1kmN6426E0704;1,5;3;;;;;
1kmN6426E0706;1,5;3;;;;;
1kmN6426E0707;1,5;3;;;;;
1kmN6426E0711;1,5;3;;;;;
1kmN6426E0713;1,5;3;;;;;
1kmN6426E0719;1,5;3;;;;;
1kmN6427E0380;1,5;3;;;;;
1kmN6427E0527;1,5;3;;;;;
1kmN6427E0593;1,5;3;;;;;
1kmN6427E0599;1,5;3;;;;;
1kmN6427E0611;1,5;3;;;;;
1kmN6427E0618;1,5;3;;;;;
1kmN6427E0619;1,5;3;;;;;
1kmN6427E0623;1,5;3;;;;;
1kmN6427E0628;1,5;3;;;;;
1kmN6427E0630;1,5;3;;;;;
1kmN6427E0631;1,5;3;;;;;
1kmN6427E0633;1,5;3;;;;;
1kmN6427E0636;1,5;3;;;;;
1kmN6427E0644;1,5;3;;;;;
1kmN6427E0651;1,5;3;;;;;
1kmN6427E0660;1,5;3;;;;;
1kmN6427E0663;1,5;3;;;;;
1kmN6427E0672;1,5;3;;;;;
1kmN6427E0675;1,5;3;;;;;
1kmN6427E0706;1,5;3;;;;;
1kmN6427E0707;1,5;3;;;;;
1kmN6428E0383;1,5;3;;;;;
1kmN6428E0386;1,5;3;;;;;
1kmN6428E0389;1,5;3;;;;;
1kmN6428E0528;1,5;3;;;;;
1kmN6428E0542;1,5;3;;;;;
1kmN6428E0586;1,5;3;;;;;
1kmN6428E0591;1,5;3;;;;;
1kmN6428E0592;1,5;3;;;;;
1kmN6428E0602;1,5;3;;;;;
1kmN6428E0610;1,5;3;;;;;
1kmN6428E0614;1,5;3;;;;;
1kmN6428E0627;1,5;3;;;;;
1kmN6428E0628;1,5;3;;;;;
1kmN6428E0640;1,5;3;;;;;
1kmN6428E0647;1,5;3;;;;;
1kmN6428E0649;1,5;3;;;;;
1kmN6428E0651;1,5;3;;;;;
1kmN6428E0652;1,5;3;;;;;
1kmN6428E0670;1,5;3;;;;;
1kmN6428E0671;1,5;3;;;;;
1kmN6428E0675;1,5;3;;;;;
1kmN6428E0688;1,5;3;;;;;
1kmN6428E0703;1,5;3;;;;;
1kmN6428E0706;1,5;3;;;;;
1kmN6428E0707;1,5;3;;;;;
1kmN6428E0713;1,5;3;;;;;
1kmN6428E0714;1,5;3;;;;;
1kmN6429E0385;1,5;3;;;;;
1kmN6429E0389;1,5;3;;;;;
1kmN6429E0525;1,5;3;;;;;
1kmN6429E0528;1,5;3;;;;;
1kmN6429E0596;1,5;3;;;;;
1kmN6429E0602;1,5;3;;;;;
1kmN6429E0609;1,5;3;;;;;
1kmN6429E0618;1,5;3;;;;;
1kmN6429E0621;1,5;3;;;;;
1kmN6429E0634;1,5;3;;;;;
1kmN6429E0638;1,5;3;;;;;
1kmN6429E0641;1,5;3;;;;;
1kmN6429E0642;1,5;3;;;;;
1kmN6429E0643;1,5;3;;;;;
1kmN6429E0645;1,5;3;;;;;
1kmN6429E0663;1,5;3;;;;;
1kmN6429E0685;1,5;3;;;;;
1kmN6429E0688;1,5;3;;;;;
1kmN6429E0695;1,5;3;;;;;
1kmN6429E0708;1,5;3;;;;;
1kmN6429E0710;1,5;3;;;;;
1kmN6429E0712;1,5;3;;;;;
1kmN6429E0713;1,5;3;;;;;
1kmN6430E0384;1,5;3;;;;;
1kmN6430E0386;1,5;3;;;;;
1kmN6430E0387;1,5;3;;;;;
1kmN6430E0527;1,5;3;;;;;
1kmN6430E0547;1,5;3;;;;;
1kmN6430E0573;1,5;3;;;;;
1kmN6430E0576;1,5;3;;;;;
1kmN6430E0592;1,5;3;;;;;
1kmN6430E0597;1,5;3;;;;;
1kmN6430E0630;1,5;3;;;;;
1kmN6430E0631;1,5;3;;;;;
1kmN6430E0635;1,5;3;;;;;
1kmN6430E0636;1,5;3;;;;;
1kmN6430E0638;1,5;3;;;;;
1kmN6430E0643;1,5;3;;;;;
1kmN6430E0650;1,5;3;;;;;
1kmN6430E0651;1,5;3;;;;;
1kmN6430E0659;1,5;3;;;;;
1kmN6430E0668;1,5;3;;;;;
1kmN6430E0671;1,5;3;;;;;
1kmN6430E0676;1,5;3;;;;;
1kmN6430E0684;1,5;3;;;;;
1kmN6430E0686;1,5;3;;;;;
1kmN6430E0691;1,5;3;;;;;
1kmN6430E0692;1,5;3;;;;;
1kmN6430E0697;1,5;3;;;;;
1kmN6430E0699;1,5;3;;;;;
1kmN6430E0707;1,5;3;;;;;
1kmN6430E0712;1,5;3;;;;;
1kmN6430E0716;1,5;3;;;;;
1kmN6430E0717;1,5;3;;;;;
1kmN6431E0386;1,5;3;;;;;
1kmN6431E0529;1,5;3;;;;;
1kmN6431E0533;1,5;3;;;;;
1kmN6431E0559;1,5;3;;;;;
1kmN6431E0575;1,5;3;;;;;
1kmN6431E0603;1,5;3;;;;;
1kmN6431E0605;1,5;3;;;;;
1kmN6431E0606;1,5;3;;;;;
1kmN6431E0609;1,5;3;;;;;
1kmN6431E0620;1,5;3;;;;;
1kmN6431E0624;1,5;3;;;;;
1kmN6431E0628;1,5;3;;;;;
1kmN6431E0640;1,5;3;;;;;
1kmN6431E0652;1,5;3;;;;;
1kmN6431E0653;1,5;3;;;;;
1kmN6431E0654;1,5;3;;;;;
1kmN6431E0669;1,5;3;;;;;
1kmN6431E0685;1,5;3;;;;;
1kmN6431E0688;1,5;3;;;;;
1kmN6431E0691;1,5;3;;;;;
1kmN6431E0705;1,5;3;;;;;
1kmN6431E0706;1,5;3;;;;;
1kmN6432E0385;1,5;3;;;;;
1kmN6432E0548;1,5;3;;;;;
1kmN6432E0574;1,5;3;;;;;
1kmN6432E0576;1,5;3;;;;;
1kmN6432E0606;1,5;3;;;;;
1kmN6432E0608;1,5;3;;;;;
1kmN6432E0613;1,5;3;;;;;
1kmN6432E0618;1,5;3;;;;;
1kmN6432E0623;1,5;3;;;;;
1kmN6432E0636;1,5;3;;;;;
1kmN6432E0649;1,5;3;;;;;
1kmN6432E0657;1,5;3;;;;;
1kmN6432E0659;1,5;3;;;;;
1kmN6432E0681;1,5;3;;;;;
1kmN6432E0691;1,5;3;;;;;
1kmN6432E0707;1,5;3;;;;;
1kmN6432E0715;1,5;3;;;;;
1kmN6432E0716;1,5;3;;;;;
1kmN6433E0389;1,5;3;;;;;
1kmN6433E0536;1,5;3;;;;;
1kmN6433E0537;1,5;3;;;;;
1kmN6433E0538;1,5;3;;;;;
1kmN6433E0554;1,5;3;;;;;
1kmN6433E0590;1,5;3;;;;;
1kmN6433E0605;1,5;3;;;;;
1kmN6433E0611;1,5;3;;;;;
1kmN6433E0629;1,5;3;;;;;
1kmN6433E0630;1,5;3;;;;;
1kmN6433E0632;1,5;3;;;;;
1kmN6433E0634;1,5;3;;;;;
1kmN6433E0637;1,5;3;;;;;
1kmN6433E0640;1,5;3;;;;;
1kmN6433E0641;1,5;3;;;;;
1kmN6433E0645;1,5;3;;;;;
1kmN6433E0648;1,5;3;;;;;
1kmN6433E0653;1,5;3;;;;;
1kmN6433E0669;1,5;3;;;;;
1kmN6433E0679;1,5;3;;;;;
1kmN6433E0681;1,5;3;;;;;
1kmN6433E0687;1,5;3;;;;;
1kmN6433E0688;1,5;3;;;;;
1kmN6433E0689;1,5;3;;;;;
1kmN6433E0700;1,5;3;;;;;
1kmN6433E0709;1,5;3;;;;;
1kmN6434E0385;1,5;3;;;;;
1kmN6434E0387;1,5;3;;;;;
1kmN6434E0393;1,5;3;;;;;
1kmN6434E0530;1,5;3;;;;;
1kmN6434E0538;1,5;3;;;;;
1kmN6434E0554;1,5;3;;;;;
1kmN6434E0589;1,5;3;;;;;
1kmN6434E0593;1,5;3;;;;;
1kmN6434E0609;1,5;3;;;;;
1kmN6434E0614;1,5;3;;;;;
1kmN6434E0627;1,5;3;;;;;
1kmN6434E0630;1,5;3;;;;;
1kmN6434E0632;1,5;3;;;;;
1kmN6434E0633;1,5;3;;;;;
1kmN6434E0635;1,5;3;;;;;
1kmN6434E0638;1,5;3;;;;;
1kmN6434E0641;1,5;3;;;;;
1kmN6434E0643;1,5;3;;;;;
1kmN6434E0650;1,5;3;;;;;
1kmN6434E0656;1,5;3;;;;;
1kmN6434E0662;1,5;3;;;;;
1kmN6434E0665;1,5;3;;;;;
1kmN6434E0669;1,5;3;;;;;
1kmN6434E0674;1,5;3;;;;;
1kmN6434E0689;1,5;3;;;;;
1kmN6434E0696;1,5;3;;;;;
1kmN6434E0699;1,5;3;;;;;
1kmN6434E0704;1,5;3;;;;;
1kmN6434E0710;1,5;3;;;;;
1kmN6434E0711;1,5;3;;;;;
1kmN6434E0716;1,5;3;;;;;
1kmN6435E0387;1,5;3;;;;;
1kmN6435E0395;1,5;3;;;;;
1kmN6435E0559;1,5;3;;;;;
1kmN6435E0581;1,5;3;;;;;
1kmN6435E0589;1,5;3;;;;;
1kmN6435E0591;1,5;3;;;;;
1kmN6435E0594;1,5;3;;;;;
1kmN6435E0625;1,5;3;;;;;
1kmN6435E0632;1,5;3;;;;;
1kmN6435E0633;1,5;3;;;;;
1kmN6435E0635;1,5;3;;;;;
1kmN6435E0637;1,5;3;;;;;
1kmN6435E0641;1,5;3;;;;;
1kmN6435E0642;1,5;3;;;;;
1kmN6435E0649;1,5;3;;;;;
1kmN6435E0653;1,5;3;;;;;
1kmN6435E0661;1,5;3;;;;;
1kmN6435E0673;1,5;3;;;;;
1kmN6435E0690;1,5;3;;;;;
1kmN6435E0693;1,5;3;;;;;
1kmN6435E0701;1,5;3;;;;;
1kmN6435E0704;1,5;3;;;;;
1kmN6435E0705;1,5;3;;;;;
1kmN6435E0707;1,5;3;;;;;
1kmN6436E0388;1,5;3;;;;;
1kmN6436E0390;1,5;3;;;;;
1kmN6436E0548;1,5;3;;;;;
1kmN6436E0558;1,5;3;;;;;
1kmN6436E0562;1,5;3;;;;;
1kmN6436E0572;1,5;3;;;;;
1kmN6436E0581;1,5;3;;;;;
1kmN6436E0588;1,5;3;;;;;
1kmN6436E0592;1,5;3;;;;;
1kmN6436E0594;1,5;3;;;;;
1kmN6436E0596;1,5;3;;;;;
1kmN6436E0611;1,5;3;;;;;
1kmN6436E0612;1,5;3;;;;;
1kmN6436E0613;1,5;3;;;;;
1kmN6436E0634;1,5;3;;;;;
1kmN6436E0638;1,5;3;;;;;
1kmN6436E0640;1,5;3;;;;;
1kmN6436E0653;1,5;3;;;;;
1kmN6436E0655;1,5;3;;;;;
1kmN6436E0657;1,5;3;;;;;
1kmN6436E0659;1,5;3;;;;;
1kmN6436E0662;1,5;3;;;;;
1kmN6436E0666;1,5;3;;;;;
1kmN6436E0668;1,5;3;;;;;
1kmN6436E0691;1,5;3;;;;;
1kmN6436E0705;1,5;3;;;;;
1kmN6437E0389;1,5;3;;;;;
1kmN6437E0394;1,5;3;;;;;
1kmN6437E0531;1,5;3;;;;;
1kmN6437E0573;1,5;3;;;;;
1kmN6437E0580;1,5;3;;;;;
1kmN6437E0597;1,5;3;;;;;
1kmN6437E0600;1,5;3;;;;;
1kmN6437E0608;1,5;3;;;;;
1kmN6437E0615;1,5;3;;;;;
1kmN6437E0623;1,5;3;;;;;
1kmN6437E0642;1,5;3;;;;;
1kmN6437E0648;1,5;3;;;;;
1kmN6437E0652;1,5;3;;;;;
1kmN6437E0663;1,5;3;;;;;
1kmN6437E0664;1,5;3;;;;;
1kmN6437E0665;1,5;3;;;;;
1kmN6437E0666;1,5;3;;;;;
1kmN6437E0672;1,5;3;;;;;
1kmN6437E0691;1,5;3;;;;;
1kmN6437E0695;1,5;3;;;;;
1kmN6437E0705;1,5;3;;;;;
1kmN6437E0710;1,5;3;;;;;
1kmN6438E0537;1,5;3;;;;;
1kmN6438E0538;1,5;3;;;;;
1kmN6438E0546;1,5;3;;;;;
1kmN6438E0550;1,5;3;;;;;
1kmN6438E0554;1,5;3;;;;;
1kmN6438E0564;1,5;3;;;;;
1kmN6438E0579;1,5;3;;;;;
1kmN6438E0580;1,5;3;;;;;
1kmN6438E0590;1,5;3;;;;;
1kmN6438E0600;1,5;3;;;;;
1kmN6438E0605;1,5;3;;;;;
1kmN6438E0611;1,5;3;;;;;
1kmN6438E0622;1,5;3;;;;;
1kmN6438E0635;1,5;3;;;;;
1kmN6438E0637;1,5;3;;;;;
1kmN6438E0640;1,5;3;;;;;
1kmN6438E0655;1,5;3;;;;;
1kmN6438E0658;1,5;3;;;;;
1kmN6438E0659;1,5;3;;;;;
1kmN6438E0676;1,5;3;;;;;
1kmN6438E0685;1,5;3;;;;;
1kmN6438E0687;1,5;3;;;;;
1kmN6438E0698;1,5;3;;;;;
1kmN6438E0702;1,5;3;;;;;
1kmN6438E0708;1,5;3;;;;;
1kmN6439E0387;1,5;3;;;;;
1kmN6439E0543;1,5;3;;;;;
1kmN6439E0546;1,5;3;;;;;
1kmN6439E0547;1,5;3;;;;;
1kmN6439E0551;1,5;3;;;;;
1kmN6439E0553;1,5;3;;;;;
1kmN6439E0556;1,5;3;;;;;
1kmN6439E0557;1,5;3;;;;;
1kmN6439E0558;1,5;3;;;;;
1kmN6439E0564;1,5;3;;;;;
1kmN6439E0574;1,5;3;;;;;
1kmN6439E0580;1,5;3;;;;;
1kmN6439E0585;1,5;3;;;;;
1kmN6439E0595;1,5;3;;;;;
1kmN6439E0597;1,5;3;;;;;
1kmN6439E0598;1,5;3;;;;;
1kmN6439E0610;1,5;3;;;;;
1kmN6439E0615;1,5;3;;;;;
1kmN6439E0617;1,5;3;;;;;
1kmN6439E0618;1,5;3;;;;;
1kmN6439E0622;1,5;3;;;;;
1kmN6439E0623;1,5;3;;;;;
1kmN6439E0626;1,5;3;;;;;
1kmN6439E0632;1,5;3;;;;;
1kmN6439E0637;1,5;3;;;;;
1kmN6439E0642;1,5;3;;;;;
1kmN6439E0645;1,5;3;;;;;
1kmN6439E0654;1,5;3;;;;;
1kmN6439E0658;1,5;3;;;;;
1kmN6439E0663;1,5;3;;;;;
1kmN6439E0669;1,5;3;;;;;
1kmN6439E0685;1,5;3;;;;;
1kmN6439E0694;1,5;3;;;;;
1kmN6439E0698;1,5;3;;;;;
1kmN6439E0702;1,5;3;;;;;
1kmN6439E0705;1,5;3;;;;;
1kmN6439E0706;1,5;3;;;;;
1kmN6439E0708;1,5;3;;;;;
1kmN6440E0392;1,5;3;;;;;
1kmN6440E0396;1,5;3;;;;;
1kmN6440E0532;1,5;3;;;;;
1kmN6440E0553;1,5;3;;;;;
1kmN6440E0566;1,5;3;;;;;
1kmN6440E0574;1,5;3;;;;;
1kmN6440E0580;1,5;3;;;;;
1kmN6440E0586;1,5;3;;;;;
1kmN6440E0588;1,5;3;;;;;
1kmN6440E0593;1,5;3;;;;;
1kmN6440E0597;1,5;3;;;;;
1kmN6440E0604;1,5;3;;;;;
1kmN6440E0618;1,5;3;;;;;
1kmN6440E0623;1,5;3;;;;;
1kmN6440E0624;1,5;3;;;;;
1kmN6440E0625;1,5;3;;;;;
1kmN6440E0628;1,5;3;;;;;
1kmN6440E0636;1,5;3;;;;;
1kmN6440E0643;1,5;3;;;;;
1kmN6440E0650;1,5;3;;;;;
1kmN6440E0658;1,5;3;;;;;
1kmN6440E0662;1,5;3;;;;;
1kmN6440E0663;1,5;3;;;;;
1kmN6440E0665;1,5;3;;;;;
1kmN6440E0668;1,5;3;;;;;
1kmN6440E0670;1,5;3;;;;;
1kmN6440E0673;1,5;3;;;;;
1kmN6440E0677;1,5;3;;;;;
1kmN6440E0683;1,5;3;;;;;
1kmN6440E0684;1,5;3;;;;;
1kmN6440E0685;1,5;3;;;;;
1kmN6440E0689;1,5;3;;;;;
1kmN6440E0705;1,5;3;;;;;
1kmN6440E0706;1,5;3;;;;;
1kmN6440E0710;1,5;3;;;;;
1kmN6441E0542;1,5;3;;;;;
1kmN6441E0549;1,5;3;;;;;
1kmN6441E0554;1,5;3;;;;;
1kmN6441E0555;1,5;3;;;;;
1kmN6441E0580;1,5;3;;;;;
1kmN6441E0582;1,5;3;;;;;
1kmN6441E0583;1,5;3;;;;;
1kmN6441E0586;1,5;3;;;;;
1kmN6441E0588;1,5;3;;;;;
1kmN6441E0595;1,5;3;;;;;
1kmN6441E0605;1,5;3;;;;;
1kmN6441E0615;1,5;3;;;;;
1kmN6441E0617;1,5;3;;;;;
1kmN6441E0618;1,5;3;;;;;
1kmN6441E0622;1,5;3;;;;;
1kmN6441E0626;1,5;3;;;;;
1kmN6441E0631;1,5;3;;;;;
1kmN6441E0640;1,5;3;;;;;
1kmN6441E0641;1,4;3;;;;;
1kmN6441E0643;1,4;3;;;;;
1kmN6441E0649;1,4;3;;;;;
1kmN6441E0650;1,4;3;;;;;
1kmN6441E0651;1,4;3;;;;;
1kmN6441E0652;1,4;3;;;;;
1kmN6441E0654;1,4;3;;;;;
1kmN6441E0658;1,4;3;;;;;
1kmN6441E0659;1,4;3;;;;;
1kmN6441E0662;1,4;3;;;;;
1kmN6441E0670;1,4;3;;;;;
1kmN6441E0677;1,4;3;;;;;
1kmN6441E0696;1,4;3;;;;;
1kmN6441E0704;1,4;3;;;;;
1kmN6441E0709;1,4;3;;;;;
1kmN6442E0394;1,4;3;;;;;
1kmN6442E0565;1,4;3;;;;;
1kmN6442E0566;1,4;3;;;;;
1kmN6442E0567;1,4;3;;;;;
1kmN6442E0595;1,4;3;;;;;
1kmN6442E0596;1,4;3;;;;;
1kmN6442E0601;1,4;3;;;;;
1kmN6442E0604;1,4;3;;;;;
1kmN6442E0618;1,4;3;;;;;
1kmN6442E0620;1,4;3;;;;;
1kmN6442E0623;1,4;3;;;;;
1kmN6442E0632;1,4;3;;;;;
1kmN6442E0633;1,4;3;;;;;
1kmN6442E0634;1,4;3;;;;;
1kmN6442E0635;1,4;3;;;;;
1kmN6442E0636;1,4;3;;;;;
1kmN6442E0640;1,4;3;;;;;
1kmN6442E0641;1,4;3;;;;;
1kmN6442E0642;1,4;3;;;;;
1kmN6442E0643;1,4;3;;;;;
1kmN6442E0649;1,4;3;;;;;
1kmN6442E0658;1,4;3;;;;;
1kmN6442E0659;1,4;3;;;;;
1kmN6442E0668;1,4;3;;;;;
1kmN6442E0673;1,4;3;;;;;
1kmN6442E0677;1,4;3;;;;;
1kmN6442E0686;1,4;3;;;;;
1kmN6443E0395;1,4;3;;;;;
1kmN6443E0545;1,4;3;;;;;
1kmN6443E0558;1,4;3;;;;;
1kmN6443E0566;1,4;3;;;;;
1kmN6443E0601;1,4;3;;;;;
1kmN6443E0616;1,4;3;;;;;
1kmN6443E0617;1,4;3;;;;;
1kmN6443E0620;1,4;3;;;;;
1kmN6443E0622;1,4;3;;;;;
1kmN6443E0628;1,4;3;;;;;
1kmN6443E0639;1,4;3;;;;;
1kmN6443E0649;1,4;3;;;;;
1kmN6443E0659;1,4;3;;;;;
1kmN6443E0661;1,4;3;;;;;
1kmN6443E0662;1,4;3;;;;;
1kmN6443E0665;1,4;3;;;;;
1kmN6443E0667;1,4;3;;;;;
1kmN6443E0668;1,4;3;;;;;
1kmN6443E0669;1,4;3;;;;;
1kmN6443E0670;1,4;3;;;;;
1kmN6443E0684;1,4;3;;;;;
1kmN6444E0534;1,4;3;;;;;
1kmN6444E0545;1,4;3;;;;;
1kmN6444E0550;1,4;3;;;;;
1kmN6444E0562;1,4;3;;;;;
1kmN6444E0564;1,4;3;;;;;
1kmN6444E0567;1,4;3;;;;;
1kmN6444E0575;1,4;3;;;;;
1kmN6444E0577;1,4;3;;;;;
1kmN6444E0583;1,4;3;;;;;
1kmN6444E0586;1,4;3;;;;;
1kmN6444E0596;1,4;3;;;;;
1kmN6444E0600;1,4;3;;;;;
1kmN6444E0603;1,4;3;;;;;
1kmN6444E0625;1,4;3;;;;;
1kmN6444E0630;1,4;3;;;;;
1kmN6444E0640;1,4;3;;;;;
1kmN6444E0641;1,4;3;;;;;
1kmN6444E0652;1,4;3;;;;;
1kmN6444E0654;1,4;3;;;;;
1kmN6444E0657;1,4;3;;;;;
1kmN6444E0665;1,4;3;;;;;
1kmN6444E0671;1,4;3;;;;;
1kmN6444E0694;1,4;3;;;;;
1kmN6444E0695;1,4;3;;;;;
1kmN6444E0700;1,4;3;;;;;
1kmN6444E0710;1,4;3;;;;;
1kmN6445E0397;1,4;3;;;;;
1kmN6445E0546;1,4;3;;;;;
1kmN6445E0569;1,4;3;;;;;
1kmN6445E0578;1,4;3;;;;;
1kmN6445E0585;1,4;3;;;;;
1kmN6445E0588;1,4;3;;;;;
1kmN6445E0592;1,4;3;;;;;
1kmN6445E0594;1,4;3;;;;;
1kmN6445E0601;1,4;3;;;;;
1kmN6445E0610;1,4;3;;;;;
1kmN6445E0618;1,4;3;;;;;
1kmN6445E0630;1,4;3;;;;;
1kmN6445E0655;1,4;3;;;;;
1kmN6445E0662;1,4;3;;;;;
1kmN6445E0665;1,4;3;;;;;
1kmN6445E0669;1,4;3;;;;;
1kmN6445E0674;1,4;3;;;;;
1kmN6445E0677;1,4;3;;;;;
1kmN6445E0680;1,4;3;;;;;
1kmN6445E0683;1,4;3;;;;;
1kmN6445E0686;1,4;3;;;;;
1kmN6446E0410;1,4;3;;;;;
1kmN6446E0544;1,4;3;;;;;
1kmN6446E0575;1,4;3;;;;;
1kmN6446E0577;1,4;3;;;;;
1kmN6446E0586;1,4;3;;;;;
1kmN6446E0593;1,4;3;;;;;
1kmN6446E0596;1,4;3;;;;;
1kmN6446E0598;1,4;3;;;;;
1kmN6446E0610;1,4;3;;;;;
1kmN6446E0613;1,4;3;;;;;
1kmN6446E0624;1,4;3;;;;;
1kmN6446E0626;1,4;3;;;;;
1kmN6446E0636;1,4;3;;;;;
1kmN6446E0638;1,4;3;;;;;
1kmN6446E0647;1,4;3;;;;;
1kmN6446E0652;1,4;3;;;;;
1kmN6446E0656;1,4;3;;;;;
1kmN6446E0664;1,4;3;;;;;
1kmN6446E0689;1,4;3;;;;;
1kmN6446E0698;1,4;3;;;;;
1kmN6446E0700;1,4;3;;;;;
1kmN6446E0701;1,4;3;;;;;
1kmN6446E0704;1,4;3;;;;;
1kmN6447E0411;1,4;3;;;;;
1kmN6447E0546;1,4;3;;;;;
1kmN6447E0547;1,4;3;;;;;
1kmN6447E0557;1,4;3;;;;;
1kmN6447E0558;1,4;3;;;;;
1kmN6447E0559;1,4;3;;;;;
1kmN6447E0561;1,4;3;;;;;
1kmN6447E0574;1,4;3;;;;;
1kmN6447E0580;1,4;3;;;;;
1kmN6447E0587;1,4;3;;;;;
1kmN6447E0597;1,4;3;;;;;
1kmN6447E0601;1,4;3;;;;;
1kmN6447E0602;1,4;3;;;;;
1kmN6447E0612;1,4;3;;;;;
1kmN6447E0613;1,4;3;;;;;
1kmN6447E0623;1,4;3;;;;;
1kmN6447E0626;1,4;3;;;;;
1kmN6447E0627;1,4;3;;;;;
1kmN6447E0637;1,4;3;;;;;
1kmN6447E0638;1,4;3;;;;;
1kmN6447E0639;1,4;3;;;;;
1kmN6447E0642;1,4;3;;;;;
1kmN6447E0654;1,4;3;;;;;
1kmN6447E0655;1,4;3;;;;;
1kmN6447E0657;1,4;3;;;;;
1kmN6447E0660;1,4;3;;;;;
1kmN6447E0662;1,4;3;;;;;
1kmN6447E0664;1,4;3;;;;;
1kmN6447E0666;1,4;3;;;;;
1kmN6447E0667;1,4;3;;;;;
1kmN6447E0668;1,4;3;;;;;
1kmN6447E0669;1,4;3;;;;;
1kmN6447E0675;1,4;3;;;;;
1kmN6447E0678;1,4;3;;;;;
1kmN6447E0680;1,4;3;;;;;
1kmN6447E0681;1,4;3;;;;;
1kmN6447E0682;1,4;3;;;;;
1kmN6447E0684;1,4;3;;;;;
1kmN6447E0698;1,4;3;;;;;
1kmN6448E0391;1,4;3;;;;;
1kmN6448E0535;1,4;3;;;;;
1kmN6448E0560;1,4;3;;;;;
1kmN6448E0562;1,4;3;;;;;
1kmN6448E0564;1,4;3;;;;;
1kmN6448E0566;1,4;3;;;;;
1kmN6448E0568;1,4;3;;;;;
1kmN6448E0589;1,4;3;;;;;
1kmN6448E0590;1,4;3;;;;;
1kmN6448E0592;1,4;3;;;;;
1kmN6448E0593;1,4;3;;;;;
1kmN6448E0597;1,4;3;;;;;
1kmN6448E0605;1,4;3;;;;;
1kmN6448E0614;1,4;3;;;;;
1kmN6448E0617;1,4;3;;;;;
1kmN6448E0619;1,4;3;;;;;
1kmN6448E0623;1,4;3;;;;;
1kmN6448E0633;1,4;3;;;;;
1kmN6448E0635;1,4;3;;;;;
1kmN6448E0642;1,4;3;;;;;
1kmN6448E0651;1,4;3;;;;;
1kmN6448E0661;1,4;3;;;;;
1kmN6448E0662;1,4;3;;;;;
1kmN6448E0675;1,4;3;;;;;
1kmN6448E0679;1,4;3;;;;;
1kmN6448E0695;1,4;3;;;;;
1kmN6448E0703;1,4;3;;;;;
1kmN6448E0707;1,4;3;;;;;
1kmN6449E0389;1,4;3;;;;;
1kmN6449E0394;1,4;3;;;;;
1kmN6449E0395;1,4;3;;;;;
1kmN6449E0397;1,4;3;;;;;
1kmN6449E0567;1,4;3;;;;;
1kmN6449E0575;1,4;3;;;;;
1kmN6449E0579;1,4;3;;;;;
1kmN6449E0583;1,4;3;;;;;
1kmN6449E0585;1,4;3;;;;;
1kmN6449E0588;1,4;3;;;;;
1kmN6449E0594;1,4;3;;;;;
1kmN6449E0595;1,4;3;;;;;
1kmN6449E0598;1,4;3;;;;;
